Datum eerste afgifte Nederland,Benzine,Diesel,Elektriciteit,LPG,Alcohol,CNG
2013-04-24,4326703.0,471488.5,65340.0,101615.5,0.0,1644.5
2013-04-25,4327752.0,471806.0,65405.0,101620.0,2559.0,1647.0
2013-04-26,4329473.0,472234.0,65501.5,101626.5,0.0,1651.0
2013-04-27,4330992.0,472566.5,65572.5,101632.5,0.0,0.0
2013-04-29,4332777.0,472838.0,65609.5,101641.5,0.0,1654.5
2013-04-30,4334165.0,473037.0,0.0,0.0,0.0,0.0
2013-05-01,4334484.0,473138.5,65664.5,101650.0,0.0,1656.0
2013-05-02,4335209.5,473347.0,65717.0,101655.0,0.0,1658.0
2013-05-03,4336214.0,473593.5,65777.5,101663.0,0.0,1660.5
2013-05-04,4337026.0,473768.0,65825.5,101669.0,0.0,0.0
2013-05-05,4337241.0,0.0,0.0,0.0,0.0,0.0
2013-05-06,4337539.5,473875.5,65855.0,101671.5,0.0,1662.5
2013-05-07,4338252.0,474079.0,65902.0,101676.5,2560.5,1664.0
2013-05-08,4339167.0,474329.5,65959.5,101682.5,0.0,1665.5
2013-05-09,4339668.0,474449.5,0.0,0.0,0.0,0.0
2013-05-10,4340313.0,474588.5,66033.5,101689.0,0.0,1667.5
2013-05-11,4341177.0,474755.0,66083.5,0.0,0.0,0.0
2013-05-13,4341759.5,474865.5,66107.0,0.0,0.0,1671.5
2013-05-14,4342508.5,475051.0,66144.0,101696.5,0.0,1675.5
2013-05-15,4343285.0,475264.0,66187.0,101701.0,0.0,1678.0
2013-05-16,4344180.5,475518.0,66253.0,101704.0,0.0,0.0
2013-05-17,4345488.5,475855.0,66353.5,101712.0,2562.0,1680.5
2013-05-18,4346560.5,476090.0,66423.5,101719.0,0.0,1682.0
2013-05-20,4346830.5,476133.0,0.0,0.0,0.0,0.0
2013-05-21,4347164.0,476244.0,66452.0,101721.0,0.0,0.0
2013-05-22,4347895.0,476459.5,66496.0,101723.5,0.0,1683.0
2013-05-23,4348784.5,476694.0,66553.0,101730.0,0.0,0.0
2013-05-24,4350065.5,477002.0,66640.0,101741.5,0.0,1685.5
2013-05-25,4351139.0,477222.5,66714.0,101748.5,0.0,0.0
2013-05-26,4351423.0,0.0,0.0,0.0,0.0,0.0
2013-05-27,4351738.0,477367.0,66748.5,101751.5,0.0,0.0
2013-05-28,4352461.0,477577.5,66790.5,101754.5,0.0,1688.5
2013-05-29,4353455.0,477824.0,66841.0,101757.0,0.0,0.0
2013-05-30,4354869.5,478151.5,66920.5,101763.0,0.0,0.0
2013-05-31,4357609.0,478612.5,67038.0,101778.5,0.0,0.0
2013-06-01,4359786.5,478926.0,67114.5,101792.5,0.0,1690.0
2013-06-02,4360054.0,0.0,0.0,0.0,0.0,0.0
2013-06-03,4360384.5,479038.5,67143.0,101797.0,2563.0,0.0
2013-06-04,4361071.0,479186.5,67183.0,101800.5,0.0,1691.0
2013-06-05,4361851.0,479368.5,67227.0,101804.0,0.0,0.0
2013-06-06,4362807.5,479607.5,67274.0,101806.5,0.0,1692.0
2013-06-07,4364207.0,479935.5,67340.0,101811.5,0.0,0.0
2013-06-08,4365328.5,480177.5,67390.0,101816.0,0.0,1693.0
2013-06-10,4365935.0,480306.0,67419.0,101820.0,0.0,0.0
2013-06-11,4366645.0,480478.5,67457.5,101825.5,0.0,0.0
2013-06-12,4367443.0,480689.0,67508.0,101829.0,0.0,1695.5
2013-06-13,4368453.5,480950.5,67579.5,101834.0,0.0,1698.5
2013-06-14,4369871.5,481289.5,67668.5,101844.0,0.0,1701.5
2013-06-15,4370990.0,481530.5,67730.5,101852.0,0.0,0.0
2013-06-17,4371635.5,481692.0,67759.0,101855.5,0.0,1704.5
2013-06-18,4372409.5,481931.5,67804.5,101860.5,0.0,1706.0
2013-06-19,4373265.0,482185.5,67867.0,101865.5,0.0,1708.5
2013-06-20,4374338.0,482478.0,67928.5,101870.0,0.0,1712.0
2013-06-21,4375834.0,482825.5,68012.0,101880.5,0.0,0.0
2013-06-22,4376983.0,483076.5,68082.0,101889.0,0.0,1714.0
2013-06-24,4377655.5,483263.5,68121.5,101891.0,0.0,1715.0
2013-06-25,4378564.0,483510.0,68174.0,101894.5,0.0,0.0
2013-06-26,4379633.5,483774.0,68243.0,101901.5,0.0,0.0
2013-06-27,4381144.5,484152.5,68316.0,101911.5,0.0,1716.5
2013-06-28,4384577.0,484831.5,68431.5,101934.0,0.0,1718.0
2013-06-29,4387910.5,485381.0,68533.0,101955.5,2564.0,1719.0
2013-06-30,4388760.0,0.0,68553.0,0.0,0.0,0.0
2013-07-01,4389071.0,485590.0,68578.0,0.0,0.0,1720.5
2013-07-02,4389789.0,485801.5,68625.5,101961.0,0.0,1722.0
2013-07-03,4390655.0,486035.0,68672.0,101964.5,0.0,0.0
2013-07-04,4391639.0,486364.0,68723.0,101969.5,2565.0,0.0
2013-07-05,4392948.5,486800.0,68804.5,101974.5,0.0,1724.5
2013-07-06,4393991.0,487079.0,68870.0,101978.5,0.0,1727.0
2013-07-08,4394621.5,487241.5,68910.5,101981.0,0.0,0.0
2013-07-09,4395364.5,487485.0,68960.5,101983.5,0.0,0.0
2013-07-10,4396204.0,487763.5,69040.5,101987.5,0.0,0.0
2013-07-11,4397234.0,488092.5,69148.5,101992.5,0.0,0.0
2013-07-12,4398568.0,488506.5,69259.5,102000.0,0.0,1728.0
2013-07-13,4399576.0,488789.5,69338.0,102005.5,0.0,0.0
2013-07-15,4400119.5,488951.5,69375.5,102008.5,0.0,0.0
2013-07-16,4400799.5,489186.0,69420.0,102012.5,0.0,1729.0
2013-07-17,4401573.5,489421.0,69477.5,102015.5,0.0,1730.0
2013-07-18,4402449.0,489707.5,69558.5,102018.0,0.0,1731.0
2013-07-19,4403600.0,490078.5,69648.5,102023.5,0.0,1732.0
2013-07-20,4404485.5,490322.5,69702.5,102029.0,0.0,0.0
2013-07-22,4404983.5,490461.5,69735.5,102031.0,0.0,1733.0
2013-07-23,4405586.0,490674.0,69783.5,102033.5,0.0,0.0
2013-07-24,4406279.0,490919.5,69837.0,102037.5,0.0,0.0
2013-07-25,4407142.5,491199.0,69907.0,102041.0,0.0,0.0
2013-07-26,4408296.0,491554.0,70011.5,102048.0,0.0,1734.0
2013-07-27,4409163.5,491790.0,70088.5,0.0,0.0,0.0
2013-07-29,4409687.5,491923.5,70134.5,102057.5,0.0,1735.0
2013-07-30,4410560.5,492158.0,70200.5,102064.0,2566.0,1736.0
2013-07-31,4412227.5,492487.0,70279.0,102071.5,0.0,1737.5
2013-08-01,4413869.5,492816.0,70371.0,102077.5,0.0,0.0
2013-08-02,4414920.5,493091.0,70473.0,102082.5,2567.0,1739.0
2013-08-03,4415617.5,493256.5,70539.5,102087.5,0.0,0.0
2013-08-05,4416062.0,493367.5,70578.5,102089.0,0.0,1740.5
2013-08-06,4416625.5,493535.5,70631.5,102090.5,0.0,0.0
2013-08-07,4417248.5,493722.0,70692.0,102093.5,0.0,1742.5
2013-08-08,4418010.5,493933.0,70764.0,102098.0,0.0,0.0
2013-08-09,4419052.5,494198.5,70866.5,102102.0,0.0,1744.0
2013-08-10,4419888.0,494392.5,70943.5,102105.0,0.0,0.0
2013-08-12,4420370.5,494534.0,70983.5,102108.0,0.0,0.0
2013-08-13,4420939.5,494720.0,71043.5,102111.0,0.0,1745.5
2013-08-14,4421616.0,494910.5,71107.5,102113.5,0.0,1748.0
2013-08-15,4422494.0,495137.0,71179.0,102116.0,0.0,0.0
2013-08-16,4423688.0,495428.0,71277.5,102120.0,0.0,1750.0
2013-08-17,4424591.0,495639.5,71348.0,102123.5,0.0,0.0
2013-08-18,4424807.0,0.0,0.0,0.0,0.0,0.0
2013-08-19,4425081.5,495764.5,71382.5,102125.0,0.0,1751.0
2013-08-20,4425711.0,495952.5,71432.5,102129.0,2568.5,0.0
2013-08-21,4426434.5,496156.0,71494.0,102135.5,0.0,1752.0
2013-08-22,4427264.0,496380.5,71572.0,102140.5,0.0,0.0
2013-08-23,4428406.0,496694.0,71666.0,102146.5,2570.0,0.0
2013-08-24,4429299.5,496922.5,71728.0,102152.5,0.0,0.0
2013-08-26,4429803.0,497045.5,71759.0,102156.5,0.0,1753.5
2013-08-27,4430428.0,497232.5,71804.0,102160.0,0.0,0.0
2013-08-28,4431197.5,497443.0,71864.5,102166.5,2571.0,1755.5
2013-08-29,4432358.5,497706.0,71949.5,102175.0,0.0,1757.0
2013-08-30,4434632.5,498128.5,72104.5,102183.0,0.0,0.0
2013-08-31,4436644.0,498454.5,72239.5,102188.0,0.0,1758.5
2013-09-02,4437410.0,498616.0,72294.5,102189.5,0.0,1760.0
2013-09-03,4438012.0,498826.0,72347.0,102193.0,0.0,1761.0
2013-09-04,4438650.5,499014.0,72407.0,102197.5,0.0,0.0
2013-09-05,4439414.5,499239.0,72472.5,102203.0,2572.5,1762.0
2013-09-06,4440512.5,499528.0,72557.5,102208.5,0.0,1764.0
2013-09-07,4441406.0,499714.5,72625.5,102213.5,2574.0,0.0
2013-09-08,4441627.0,0.0,0.0,0.0,0.0,0.0
2013-09-09,4441931.5,499834.0,72665.5,102218.5,0.0,0.0
2013-09-10,4442590.5,499997.5,72721.0,102224.0,0.0,1766.5
2013-09-11,4443359.0,500188.0,72791.0,102231.0,0.0,1768.5
2013-09-12,4444261.5,500439.5,72873.5,102236.5,2575.0,1772.0
2013-09-13,4445356.5,500750.5,72974.0,102242.0,0.0,0.0
2013-09-14,4446232.0,500958.5,73047.0,102246.0,0.0,0.0
2013-09-15,4446502.0,0.0,0.0,0.0,0.0,0.0
2013-09-16,4446820.5,501103.5,73098.5,102248.5,0.0,1776.5
2013-09-17,4447501.0,501303.0,73158.0,102254.5,0.0,1779.0
2013-09-18,4448233.5,501541.0,73215.0,102264.5,0.0,0.0
2013-09-19,4449122.5,501826.5,73304.0,102274.0,0.0,1783.5
2013-09-20,4450424.0,502175.5,73437.0,102281.5,2576.0,1789.0
2013-09-21,4451482.5,502433.5,73533.0,102289.5,0.0,0.0
2013-09-23,4452107.0,502597.0,73588.5,102295.5,0.0,1791.0
2013-09-24,4452873.5,502811.0,73660.5,102300.0,0.0,1792.0
2013-09-25,4453745.5,503046.0,73745.0,102307.5,2577.0,1793.0
2013-09-26,4454795.5,503361.0,73863.5,102315.5,0.0,1794.0
2013-09-27,4456713.0,503847.0,74041.0,102326.5,0.0,1796.0
2013-09-28,4458525.0,504211.0,74170.5,102338.5,0.0,1798.0
2013-09-30,4460926.0,504525.0,74261.0,102357.5,0.0,1801.0
2013-10-01,4463234.5,504888.5,74372.5,102374.0,2578.0,0.0
2013-10-02,4464016.0,505125.5,74463.5,102380.0,0.0,0.0
2013-10-03,4464871.0,505382.5,74569.5,102386.5,2579.0,1804.0
2013-10-04,4466074.0,505716.0,74709.5,102392.5,0.0,1805.5
2013-10-05,4467067.0,505966.0,74814.5,102398.0,0.0,0.0
2013-10-07,4467643.5,506124.5,74870.0,102401.0,2580.0,0.0
2013-10-08,4468301.5,506360.5,74944.0,102405.0,0.0,1807.0
2013-10-09,4469045.5,506612.5,75038.5,102411.0,0.0,1808.0
2013-10-10,4469954.5,506902.5,75147.0,102416.5,0.0,1809.0
2013-10-11,4471252.0,507306.0,75295.0,102421.0,0.0,1811.5
2013-10-12,4472349.0,507600.0,75414.0,102426.5,0.0,0.0
2013-10-14,4472995.5,507774.5,75479.0,102431.5,0.0,1814.5
2013-10-15,4473675.0,508010.5,75563.0,102436.0,0.0,0.0
2013-10-16,4474443.5,508273.5,75670.0,102441.5,0.0,1819.5
2013-10-17,4475359.0,508596.5,75792.0,102448.5,0.0,0.0
2013-10-18,4476706.0,509023.0,75942.5,102457.0,2581.0,0.0
2013-10-19,4477853.0,509323.0,76065.0,102463.0,0.0,1824.0
2013-10-21,4478462.0,509477.0,76136.0,102466.5,0.0,0.0
2013-10-22,4479121.0,509707.5,76213.0,102470.5,0.0,1825.0
2013-10-23,4479924.0,509971.5,76291.0,102476.0,0.0,0.0
2013-10-24,4480960.0,510284.0,76396.5,102484.5,0.0,1826.0
2013-10-25,4482433.0,510705.5,76577.5,102496.0,0.0,1827.5
2013-10-26,4483661.5,511001.5,76732.5,102506.0,0.0,0.0
2013-10-27,4483988.5,0.0,0.0,0.0,0.0,0.0
2013-10-28,4484379.5,511164.5,76818.5,102510.0,2582.0,0.0
2013-10-29,4485246.0,511408.0,76920.0,102513.5,0.0,0.0
2013-10-30,4486495.5,511713.5,77073.5,102522.0,0.0,1829.0
2013-10-31,4489035.0,512290.0,77317.0,102546.5,0.0,1831.5
2013-11-01,4491593.0,512937.0,77593.0,102571.0,0.0,0.0
2013-11-02,4492690.0,513233.5,77779.5,102579.0,0.0,0.0
2013-11-03,4492996.5,0.0,0.0,0.0,0.0,0.0
2013-11-04,4493334.0,513369.5,77885.5,102583.5,0.0,0.0
2013-11-05,4494135.0,513586.0,77995.5,102590.0,0.0,0.0
2013-11-06,4495066.0,513852.0,78129.5,102599.5,0.0,1840.0
2013-11-07,4496125.5,514197.0,78305.5,102612.5,0.0,0.0
2013-11-08,4497671.5,514624.5,78578.0,102633.5,0.0,1847.5
2013-11-09,4498913.5,514895.0,78796.0,102650.0,0.0,0.0
2013-11-11,4499565.0,515068.5,78904.0,102658.5,0.0,0.0
2013-11-12,4500318.5,515307.5,79027.0,102667.5,0.0,0.0
2013-11-13,4501160.0,515540.0,79174.5,102678.5,2583.0,1849.0
2013-11-14,4502211.5,515834.0,79351.5,102693.0,0.0,0.0
2013-11-15,4503808.5,516313.0,79595.0,102712.5,0.0,1851.5
2013-11-16,4505145.0,516678.5,79800.5,102727.5,0.0,0.0
2013-11-18,4505819.5,516846.0,79910.0,102733.5,0.0,1854.0
2013-11-19,4506542.5,517061.5,80035.5,102744.5,0.0,1855.0
2013-11-20,4507379.5,517292.5,80199.0,102756.5,0.0,1856.0
2013-11-21,4508423.5,517558.0,80417.5,102767.5,0.0,1857.5
2013-11-22,4510028.5,517954.0,80738.0,102783.0,0.0,1859.0
2013-11-23,4511380.5,518279.5,80997.0,102796.5,0.0,0.0
2013-11-24,4511724.0,0.0,0.0,0.0,0.0,0.0
2013-11-25,4512068.5,518452.0,81146.0,102804.0,0.0,0.0
2013-11-26,4512822.0,518681.5,81317.5,102810.5,2584.0,0.0
2013-11-27,4513796.0,519060.5,81509.0,102819.0,0.0,1860.5
2013-11-28,4515269.0,519519.0,81744.5,102827.5,0.0,1865.0
2013-11-29,4518433.0,520095.0,82069.5,102854.5,2585.0,1875.0
2013-11-30,4521374.0,520564.0,82333.5,102882.0,0.0,1882.0
2013-12-01,4522061.0,0.0,0.0,0.0,0.0,0.0
2013-12-02,4522358.0,520775.5,82474.0,102889.5,0.0,0.0
2013-12-03,4522995.5,521001.5,82619.5,102895.0,0.0,1883.0
2013-12-04,4523736.5,521250.5,82799.0,102902.0,0.0,0.0
2013-12-05,4524584.0,521545.5,83017.5,102909.5,0.0,0.0
2013-12-06,4525781.5,521952.0,83317.0,102921.5,0.0,1885.0
2013-12-07,4526822.5,522248.0,83569.5,102933.5,0.0,0.0
2013-12-08,4527115.0,522306.0,0.0,0.0,0.0,0.0
2013-12-09,4527427.0,522414.0,83722.5,102940.0,0.0,1889.0
2013-12-10,4528133.0,522622.5,83919.0,102949.0,0.0,1893.0
2013-12-11,4528957.5,522853.5,84156.5,102958.0,0.0,1895.5
2013-12-12,4529932.0,523155.5,84446.5,102967.5,0.0,1898.0
2013-12-13,4531197.0,523524.5,84827.0,102980.5,0.0,1900.5
2013-12-14,4532252.5,523792.0,85144.5,102989.5,0.0,0.0
2013-12-15,4532588.0,0.0,0.0,0.0,0.0,0.0
2013-12-16,4532877.5,524006.0,85342.0,102994.5,0.0,1902.0
2013-12-17,4533518.5,524284.0,85574.5,103001.0,0.0,1903.0
2013-12-18,4534278.0,524576.0,85887.5,103006.0,0.0,1906.0
2013-12-19,4535217.0,524899.5,86260.5,103011.5,0.0,0.0
2013-12-20,4536568.5,525355.5,86736.5,103020.5,0.0,1909.0
2013-12-21,4537741.0,525729.0,87140.5,103027.5,0.0,1910.0
2013-12-22,0.0,525813.0,0.0,0.0,0.0,0.0
2013-12-23,4538711.5,526041.0,87459.5,103034.0,0.0,0.0
2013-12-24,4539906.0,526458.0,87906.0,103042.5,0.0,1911.5
2013-12-26,4540488.5,0.0,88160.0,103047.0,0.0,0.0
2013-12-27,4541188.0,526875.0,88419.0,103052.5,0.0,0.0
2013-12-28,4542280.0,527254.5,88839.0,103060.5,0.0,0.0
2013-12-29,0.0,527409.5,89006.0,0.0,0.0,0.0
2013-12-30,4543914.5,528103.0,89518.0,103071.5,0.0,0.0
2013-12-31,4546319.5,529342.5,90347.0,103087.0,0.0,0.0
2014-01-01,4547491.5,529892.0,0.0,0.0,0.0,0.0
2014-01-02,4548501.5,530131.5,90708.0,103100.0,0.0,1914.0
2014-01-03,4551036.0,530659.0,90803.0,103110.5,2586.0,1917.5
2014-01-04,4553085.0,530997.0,90871.0,103116.5,0.0,0.0
2014-01-05,4553607.5,531047.5,0.0,0.0,0.0,0.0
2014-01-06,4554299.5,531200.0,90916.0,103119.5,0.0,1925.0
2014-01-07,4555754.0,531514.5,90974.0,103123.0,0.0,1933.0
2014-01-08,4557346.0,531810.0,91035.5,103129.0,0.0,0.0
2014-01-09,4559191.0,532136.5,91121.5,103136.5,0.0,1936.0
2014-01-10,4561688.0,532585.0,91234.5,103143.0,0.0,1937.0
2014-01-11,4563746.0,532894.5,91315.5,103149.5,2587.0,0.0
2014-01-13,4564866.5,533072.5,91367.5,103155.0,0.0,1944.0
2014-01-14,4565964.5,533320.0,91436.0,103160.0,0.0,0.0
2014-01-15,4567110.0,533637.0,91511.0,103165.0,0.0,1951.0
2014-01-16,4568296.5,533973.0,91575.0,103169.0,0.0,1953.0
2014-01-17,4569939.0,534317.0,91642.5,103177.5,0.0,0.0
2014-01-18,4571341.5,534557.5,91694.0,103186.0,0.0,0.0
2014-01-19,4571698.0,0.0,0.0,0.0,0.0,0.0
2014-01-20,4572051.0,534688.5,91715.0,103189.5,0.0,0.0
2014-01-21,4572773.0,534862.0,91741.0,103194.0,0.0,1955.0
2014-01-22,4573571.0,535072.0,91777.5,103202.5,0.0,1956.0
2014-01-23,4574491.0,535306.5,91818.5,103209.5,0.0,0.0
2014-01-24,4575668.5,535564.5,91874.0,103214.0,0.0,1957.0
2014-01-25,4576634.0,535754.5,91921.0,103218.5,0.0,0.0
2014-01-26,4576914.0,535794.0,0.0,0.0,0.0,0.0
2014-01-27,4577250.5,535870.5,91950.0,103221.0,0.0,1958.0
2014-01-28,4577887.5,536030.5,91986.5,103224.5,0.0,0.0
2014-01-29,4578823.0,536215.5,92024.5,103230.0,0.0,1959.0
2014-01-30,4580660.5,536474.0,92077.0,103237.0,0.0,1963.5
2014-01-31,4584158.5,536873.0,92166.0,103247.0,0.0,0.0
2014-02-01,4586693.0,537161.5,92238.5,103255.0,0.0,1968.0
2014-02-02,0.0,537209.5,0.0,0.0,0.0,0.0
2014-02-03,4587261.0,537289.0,92271.5,103258.0,0.0,1969.5
2014-02-04,4587893.0,537455.0,92305.5,103261.5,0.0,1971.0
2014-02-05,4588512.5,537631.5,92340.0,103265.0,0.0,1972.0
2014-02-06,4589235.5,537820.0,92386.0,103267.5,0.0,1974.0
2014-02-07,4590313.5,538120.0,92496.5,103272.0,0.0,0.0
2014-02-08,4591223.5,538358.5,92590.0,103276.5,0.0,0.0
2014-02-09,4591464.0,0.0,0.0,0.0,0.0,0.0
2014-02-10,4591792.0,538476.0,92627.0,103278.0,0.0,0.0
2014-02-11,4592465.0,538658.5,92689.5,0.0,2588.0,0.0
2014-02-12,4593214.0,538869.5,92758.0,103280.5,2589.0,1976.0
2014-02-13,4594029.5,539116.5,92830.0,103284.5,0.0,1980.0
2014-02-14,4595221.0,539447.5,92933.5,103290.5,0.0,1984.5
2014-02-15,4596252.0,539682.5,93013.5,103296.5,0.0,0.0
2014-02-16,4596505.5,539726.0,0.0,0.0,0.0,0.0
2014-02-17,4596814.0,539815.5,93050.5,103300.5,0.0,0.0
2014-02-18,4597464.0,540001.0,93092.5,103305.5,0.0,1988.0
2014-02-19,4598184.0,540212.5,93150.0,103312.0,0.0,1993.0
2014-02-20,4599164.5,540456.0,93229.0,103320.0,0.0,1996.5
2014-02-21,4600514.5,540784.5,93332.0,103328.0,2590.5,0.0
2014-02-22,4601535.0,541029.0,93410.0,103334.5,0.0,0.0
2014-02-23,4601809.5,541074.0,0.0,0.0,0.0,0.0
2014-02-24,4602205.0,541181.5,93456.0,103341.0,2592.0,0.0
2014-02-25,4603140.0,541381.5,93518.0,103346.5,0.0,1998.0
2014-02-26,4604581.0,541581.0,93585.5,103351.0,0.0,0.0
2014-02-27,4607718.5,541863.0,93678.0,103357.5,0.0,1999.0
2014-02-28,4613669.0,542354.5,93852.5,103378.0,0.0,2008.0
2014-03-01,4617579.0,542718.0,93989.0,103395.5,0.0,2017.0
2014-03-03,4617995.5,542842.5,94035.0,103399.0,0.0,2022.0
2014-03-04,4618441.0,543001.0,94088.0,103402.5,0.0,2027.5
2014-03-05,4618966.5,543196.5,94150.0,103407.5,0.0,2030.0
2014-03-06,4619669.0,543425.5,94218.5,103415.0,2593.0,2032.0
2014-03-07,4620717.0,543696.0,94329.5,103422.5,0.0,2033.0
2014-03-08,4621575.0,543892.5,94417.5,0.0,0.0,2034.5
2014-03-09,4621788.5,0.0,0.0,0.0,0.0,0.0
2014-03-10,4622073.0,544023.0,94458.5,103428.0,0.0,2036.5
2014-03-11,4622664.5,544197.0,94516.5,103430.5,0.0,2038.5
2014-03-12,4623314.5,544381.0,94574.0,103433.0,0.0,2040.0
2014-03-13,4624082.5,544609.0,94646.5,103437.5,0.0,2042.0
2014-03-14,4625274.0,544941.0,94771.5,103450.0,0.0,2045.5
2014-03-15,4626291.0,545182.0,94871.0,103461.0,0.0,2049.0
2014-03-17,4626908.0,545304.5,94925.0,103471.0,0.0,2053.5
2014-03-18,4627638.5,545489.5,94996.0,103483.0,0.0,2058.5
2014-03-19,4628343.0,545690.5,95060.0,103488.0,0.0,2062.0
2014-03-20,4629158.0,545918.0,95133.0,103494.5,2594.0,2066.5
2014-03-21,4630440.0,546235.0,95251.5,103506.0,0.0,2076.5
2014-03-22,4631508.0,546468.0,95347.5,103514.0,0.0,2085.5
2014-03-23,4631770.0,0.0,0.0,0.0,0.0,0.0
2014-03-24,4632086.0,546584.5,95400.5,103524.0,0.0,2102.0
2014-03-25,4632744.5,546753.5,95466.0,103534.5,0.0,2121.0
2014-03-26,4633556.0,546961.0,95539.0,103541.0,2595.0,2127.0
2014-03-27,4634679.0,547233.5,95640.0,103551.5,0.0,2133.0
2014-03-28,4636689.5,547647.0,95808.5,103568.5,0.0,2145.5
2014-03-29,4638480.0,547964.0,95946.0,103585.0,0.0,0.0
2014-03-30,0.0,0.0,95978.5,0.0,0.0,0.0
2014-03-31,4641018.0,548228.5,96107.0,103622.0,0.0,2157.0
2014-04-01,4643465.0,548540.5,96275.5,103654.5,0.0,2165.5
2014-04-02,4644169.0,548740.5,96359.0,103657.0,0.0,2173.5
2014-04-03,4645023.5,548950.0,96449.0,103663.5,0.0,2180.5
2014-04-04,4646234.0,549254.0,96557.0,103673.5,0.0,2191.5
2014-04-05,4647207.5,549484.0,96638.5,103680.5,0.0,0.0
2014-04-07,4647779.0,549606.0,96692.0,103685.0,2596.0,2201.0
2014-04-08,4648394.0,549779.0,96755.0,103693.0,0.0,2205.5
2014-04-09,4649092.0,549977.5,96826.0,103701.0,0.0,2211.0
2014-04-10,4649954.0,550221.5,96912.0,103709.5,2597.5,2222.0
2014-04-11,4651204.5,550533.0,97040.0,103726.0,0.0,2238.5
2014-04-12,4652261.5,550770.0,97149.5,103738.0,0.0,2249.5
2014-04-13,0.0,550839.0,0.0,0.0,0.0,0.0
2014-04-14,4652886.0,550929.5,97218.5,103745.0,0.0,2254.5
2014-04-15,4653610.5,551130.5,97307.0,103756.0,0.0,2264.0
2014-04-16,4654431.5,551349.5,97408.0,103767.0,0.0,2276.0
2014-04-17,4655483.0,551593.5,97547.5,103777.5,2599.0,2286.0
2014-04-18,4656910.5,551926.5,97726.5,103791.0,0.0,2296.5
2014-04-19,4657985.0,552161.0,97838.5,103803.0,0.0,2303.0
2014-04-21,4658246.0,552199.5,97857.0,0.0,0.0,0.0
2014-04-22,4658605.5,552309.5,97892.0,103811.5,0.0,2307.5
2014-04-23,4659348.0,552535.5,97973.0,103821.5,0.0,2316.0
2014-04-24,4660324.5,552804.0,98097.0,103831.5,2600.0,2329.0
2014-04-25,4661742.5,553149.5,98263.0,103847.0,0.0,2344.0
2014-04-26,4662595.0,553347.5,0.0,0.0,0.0,0.0
2014-04-27,4662612.0,553352.0,0.0,0.0,0.0,0.0
2014-04-28,4662994.5,553432.0,98386.0,103860.5,0.0,2351.0
2014-04-29,4664048.0,553626.0,98460.5,103867.0,0.0,2356.0
2014-04-30,4666583.5,553936.5,98556.5,103880.0,0.0,2369.0
2014-05-01,4668899.0,554267.5,98671.5,103891.5,0.0,2382.0
2014-05-02,4670010.5,554563.5,98798.5,103898.0,0.0,2392.0
2014-05-03,4670888.5,554762.5,98885.0,103903.5,0.0,2398.0
2014-05-05,4671390.0,554887.0,98935.5,103906.5,0.0,2401.5
2014-05-06,4672072.5,555075.5,99022.5,103910.0,0.0,2411.5
2014-05-07,4672871.5,555293.0,99121.5,103914.5,0.0,2423.5
2014-05-08,4673784.0,555566.0,99214.5,103923.0,0.0,2434.5
2014-05-09,4675047.5,555921.5,99334.0,103933.5,0.0,2444.5
2014-05-10,4676067.0,556166.0,99435.5,103939.0,0.0,2449.5
2014-05-11,4676338.0,0.0,0.0,0.0,0.0,0.0
2014-05-12,4676704.0,556321.0,99498.0,103942.5,0.0,2456.0
2014-05-13,4677454.0,556541.0,99564.5,103949.0,0.0,2462.5
2014-05-14,4678285.5,556758.0,99645.0,103955.0,2601.0,2466.0
2014-05-15,4679233.0,556993.0,99738.5,103961.5,2602.0,2474.0
2014-05-16,4680499.0,557303.5,99859.0,103970.0,0.0,2485.0
2014-05-17,4681533.0,557525.5,99955.5,103976.5,2603.5,2491.5
2014-05-18,4681803.0,557567.0,0.0,0.0,0.0,0.0
2014-05-19,4682194.5,557687.0,100016.5,103980.5,0.0,2495.0
2014-05-20,4682951.5,557898.0,100086.5,103985.0,0.0,2501.0
2014-05-21,4683710.5,558115.5,100163.5,103991.0,0.0,2507.0
2014-05-22,4684515.0,558369.0,100255.5,103997.0,0.0,2516.5
2014-05-23,4685794.5,558741.5,100386.5,104003.5,0.0,2533.5
2014-05-24,4686950.0,559031.0,100489.0,104009.0,0.0,0.0
2014-05-25,4687239.0,559076.0,0.0,0.0,0.0,0.0
2014-05-26,4687717.5,559180.5,100546.0,104014.0,0.0,2546.5
2014-05-27,4688708.0,559414.0,100628.5,104019.0,0.0,2553.0
2014-05-28,4690086.0,559748.5,100736.0,104026.0,0.0,2564.0
2014-05-29,4690959.5,559957.0,0.0,0.0,0.0,0.0
2014-05-30,4692678.0,560206.5,100867.0,104044.5,0.0,2583.0
2014-05-31,4695088.5,560509.0,100953.0,104063.5,0.0,2596.0
2014-06-01,4695793.0,0.0,0.0,0.0,0.0,0.0
2014-06-02,4696151.0,560688.0,101007.5,104072.0,0.0,2601.5
2014-06-03,4696884.5,560906.0,101088.0,104078.5,0.0,2610.5
2014-06-04,4697666.5,561104.0,101187.0,104084.5,2605.0,2619.5
2014-06-05,4698546.5,561339.5,101285.0,104093.0,2606.0,2634.5
2014-06-06,4699797.5,561663.5,101413.0,104107.5,0.0,2656.0
2014-06-07,4700856.5,561895.0,101515.0,104120.0,0.0,2668.0
2014-06-08,4701142.0,561936.0,0.0,0.0,0.0,0.0
